rank,from,to,pair,tier,evidence,monthly_search_volume,region,category_from,category_to,conversion_kind,source_url
9447,djvu,sdw,"djvu to sdw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9448,djvu,tex,"djvu to tex",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9449,djvu,wpd,"djvu to wpd",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9450,djvu,wps,"djvu to wps",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9451,djvu,zabw,"djvu to zabw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9452,docm,abw,"docm to abw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9453,docm,djvu,"docm to djvu",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9454,docm,dot,"docm to dot",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9455,docm,dotx,"docm to dotx",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9456,docm,hwp,"docm to hwp",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9457,docm,hwpx,"docm to hwpx",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9458,docm,lwp,"docm to lwp",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9459,docm,rst,"docm to rst",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9460,docm,sdw,"docm to sdw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9461,docm,tex,"docm to tex",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9462,docm,wpd,"docm to wpd",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9463,docm,wps,"docm to wps",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9464,docm,zabw,"docm to zabw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9465,dot,abw,"dot to abw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9466,dot,djvu,"dot to djvu",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9467,dot,docm,"dot to docm",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9468,dot,dotx,"dot to dotx",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9469,dot,hwp,"dot to hwp",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9470,dot,hwpx,"dot to hwpx",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9471,dot,lwp,"dot to lwp",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9472,dot,rst,"dot to rst",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9473,dot,sdw,"dot to sdw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9474,dot,tex,"dot to tex",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9475,dot,wpd,"dot to wpd",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9476,dot,wps,"dot to wps",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9477,dot,zabw,"dot to zabw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9478,dotx,abw,"dotx to abw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9479,dotx,djvu,"dotx to djvu",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9480,dotx,docm,"dotx to docm",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9481,dotx,dot,"dotx to dot",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9482,dotx,hwp,"dotx to hwp",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9483,dotx,hwpx,"dotx to hwpx",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9484,dotx,lwp,"dotx to lwp",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9485,dotx,rst,"dotx to rst",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9486,dotx,sdw,"dotx to sdw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9487,dotx,tex,"dotx to tex",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9488,dotx,wpd,"dotx to wpd",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9489,dotx,wps,"dotx to wps",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9490,dotx,zabw,"dotx to zabw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9491,dps,pot,"dps to pot",TIER-2,enumerated (heuristic order),,,presentation,presentation,same-category,https://cloudconvert.com/presentation-converter
9492,dps,potx,"dps to potx",TIER-2,enumerated (heuristic order),,,presentation,presentation,same-category,https://cloudconvert.com/presentation-converter
9493,dps,pps,"dps to pps",TIER-2,enumerated (heuristic order),,,presentation,presentation,same-category,https://cloudconvert.com/presentation-converter
9494,dps,ppsx,"dps to ppsx",TIER-2,enumerated (heuristic order),,,presentation,presentation,same-category,https://cloudconvert.com/presentation-converter
9495,dps,pptm,"dps to pptm",TIER-2,enumerated (heuristic order),,,presentation,presentation,same-category,https://cloudconvert.com/presentation-converter
9496,dps,sda,"dps to sda",TIER-2,enumerated (heuristic order),,,presentation,presentation,same-category,https://cloudconvert.com/presentation-converter
9534,emf,cgm,"emf to cgm",TIER-2,enumerated (heuristic order),,,vector,vector,same-category,https://cloudconvert.com/vector-converter
9535,emf,sk,"emf to sk",TIER-2,enumerated (heuristic order),,,vector,vector,same-category,https://cloudconvert.com/vector-converter
9536,emf,sk1,"emf to sk1",TIER-2,enumerated (heuristic order),,,vector,vector,same-category,https://cloudconvert.com/vector-converter
9537,emf,svgz,"emf to svgz",TIER-2,enumerated (heuristic order),,,vector,vector,same-category,https://cloudconvert.com/vector-converter
9538,emf,vsd,"emf to vsd",TIER-2,enumerated (heuristic order),,,vector,vector,same-category,https://cloudconvert.com/vector-converter
9539,emf,wmf,"emf to wmf",TIER-2,enumerated (heuristic order),,,vector,vector,same-category,https://cloudconvert.com/vector-converter
9561,et,sdc,"et to sdc",TIER-2,enumerated (heuristic order),,,spreadsheet,spreadsheet,same-category,https://cloudconvert.com/spreadsheet-converter
9562,htmlz,azw4,"htmlz to azw4",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9563,htmlz,cbc,"htmlz to cbc",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9564,htmlz,chm,"htmlz to chm",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9565,htmlz,lit,"htmlz to lit",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9566,htmlz,lrf,"htmlz to lrf",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9567,htmlz,oeb,"htmlz to oeb",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9568,htmlz,pdb,"htmlz to pdb",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9569,htmlz,pml,"htmlz to pml",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9570,htmlz,prc,"htmlz to prc",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9571,htmlz,rb,"htmlz to rb",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9572,htmlz,snb,"htmlz to snb",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9573,htmlz,tcr,"htmlz to tcr",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9574,htmlz,txtz,"htmlz to txtz",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9575,hwp,abw,"hwp to abw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9576,hwp,djvu,"hwp to djvu",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9577,hwp,docm,"hwp to docm",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9578,hwp,dot,"hwp to dot",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9579,hwp,dotx,"hwp to dotx",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9580,hwp,hwpx,"hwp to hwpx",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9581,hwp,lwp,"hwp to lwp",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9582,hwp,rst,"hwp to rst",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9583,hwp,sdw,"hwp to sdw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9584,hwp,tex,"hwp to tex",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9585,hwp,wpd,"hwp to wpd",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9586,hwp,wps,"hwp to wps",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9587,hwp,zabw,"hwp to zabw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9588,hwpx,abw,"hwpx to abw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9589,hwpx,djvu,"hwpx to djvu",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9590,hwpx,docm,"hwpx to docm",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9591,hwpx,dot,"hwpx to dot",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9592,hwpx,dotx,"hwpx to dotx",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9593,hwpx,hwp,"hwpx to hwp",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9594,hwpx,lwp,"hwpx to lwp",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9595,hwpx,rst,"hwpx to rst",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9596,hwpx,sdw,"hwpx to sdw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9597,hwpx,tex,"hwpx to tex",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9598,hwpx,wpd,"hwpx to wpd",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9599,hwpx,wps,"hwpx to wps",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9600,hwpx,zabw,"hwpx to zabw",TIER-2,enumerated (heuristic order),,,document,document,same-category,https://cloudconvert.com/formats
9622,lit,azw4,"lit to azw4",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9623,lit,cbc,"lit to cbc",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9624,lit,chm,"lit to chm",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9625,lit,htmlz,"lit to htmlz",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9626,lit,lrf,"lit to lrf",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9627,lit,oeb,"lit to oeb",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9628,lit,pdb,"lit to pdb",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9629,lit,pml,"lit to pml",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9630,lit,prc,"lit to prc",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9631,lit,rb,"lit to rb",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9632,lit,snb,"lit to snb",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9633,lit,tcr,"lit to tcr",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9634,lit,txtz,"lit to txtz",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9635,lrf,azw4,"lrf to azw4",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9636,lrf,cbc,"lrf to cbc",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9637,lrf,chm,"lrf to chm",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9638,lrf,htmlz,"lrf to htmlz",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9639,lrf,lit,"lrf to lit",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9640,lrf,oeb,"lrf to oeb",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9641,lrf,pdb,"lrf to pdb",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9642,lrf,pml,"lrf to pml",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9643,lrf,prc,"lrf to prc",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9644,lrf,rb,"lrf to rb",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9645,lrf,snb,"lrf to snb",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9646,lrf,tcr,"lrf to tcr",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
9647,lrf,txtz,"lrf to txtz",TIER-2,enumerated (heuristic order),,,ebook,ebook,same-category,https://cloudconvert.com/ebook-converter
